# Parte A – EMG emulado extendido | 20260422_151228
# Fs=1000 Hz | Duracion=52 s | Repeticiones=11
# Tiempo[s]	Amplitud[V]
36.019000	-0.058739
36.020000	-0.075154
36.021000	-0.056486
36.022000	-0.054233
36.023000	-0.041681
36.024000	-0.047796
36.025000	-0.021405
36.026000	0.003699
36.027000	-0.003059
36.028000	0.015286
36.029000	0.032666
36.030000	0.031057
36.031000	0.047471
36.032000	0.064207
36.033000	0.056161
36.034000	0.062920
36.035000	0.071931
36.036000	0.065816
36.037000	0.057770
36.038000	0.048758
36.039000	0.070644
36.040000	0.077403
36.041000	0.096714
36.042000	0.089311
36.043000	0.095748
36.044000	0.117956
36.045000	0.143704
36.046000	0.143704
36.047000	0.159796
36.048000	0.195843
36.049000	0.193590
36.050000	0.223522
36.051000	0.260857
36.052000	0.269225
36.053000	0.332629
36.054000	0.541509
36.055000	0.639673
36.056000	-0.128580
36.057000	-0.062923
36.058000	-0.030738
36.059000	0.061632
36.060000	0.114415
36.061000	0.129221
36.062000	0.125037
36.063000	0.131473
36.064000	0.110553
36.065000	0.108622
36.066000	0.118600
36.067000	0.144991
36.068000	0.148853
36.069000	0.164302
36.070000	0.148853
36.071000	0.168808
36.072000	0.179429
36.073000	0.191659
36.074000	0.189084
36.075000	0.200671
36.076000	0.230281
36.077000	0.230281
36.078000	0.274696
36.079000	0.304306
36.080000	0.314927
36.081000	0.315571
36.082000	0.293363
36.083000	0.278237
36.084000	0.285639
36.085000	0.255385
36.086000	0.242511
36.087000	0.250879
36.088000	0.221591
36.089000	0.204855
36.090000	0.198740
36.091000	0.169452
36.092000	0.191337
36.093000	0.190372
36.094000	0.198096
36.095000	0.210326
36.096000	0.197774
36.097000	0.207430
36.098000	0.223200
36.099000	0.226097
36.100000	0.256673
36.101000	0.277593
36.102000	0.306559
36.103000	0.325548
36.104000	0.373182
36.105000	0.363527
36.106000	0.373504
36.107000	0.404080
36.108000	0.367067
36.109000	0.359343
36.110000	0.291754
36.111000	0.204211
36.112000	0.197453
36.113000	0.142094
36.114000	-0.155616
36.115000	-0.213549
36.116000	-0.126971
36.117000	-0.033635
36.118000	-0.032669
36.119000	0.136945
36.120000	0.381872
36.121000	0.402470
36.122000	0.451391
36.123000	0.385090
36.124000	0.264719
36.125000	0.245730
36.126000	0.177498
36.127000	0.148531
36.128000	0.149175
36.129000	0.132761
36.130000	0.082552
36.131000	0.073863
36.132000	0.002734
36.133000	0.071610
36.134000	0.086415
36.135000	0.453644
36.136000	0.642248
36.137000	0.649972
36.138000	0.706939
36.139000	0.445276
36.140000	1.404064
36.141000	0.333273
36.142000	1.340338
36.143000	-0.001772
36.144000	-0.686988
36.145000	-0.471671
36.146000	-0.176536
36.147000	-0.167846
36.148000	-0.031060
36.149000	0.030735
36.150000	0.030091
36.151000	0.070966
36.152000	0.106047
36.153000	0.106047
36.154000	0.097357
36.155000	0.062598
36.156000	0.056805
36.157000	0.028160
36.158000	0.055839
36.159000	0.047149
36.160000	0.065816
36.161000	0.072575
36.162000	0.069035
36.163000	0.055839
36.164000	0.011424
36.165000	-0.071291
36.166000	-0.091246
36.167000	-0.156903
36.168000	-0.179111
36.169000	-0.177501
36.170000	-0.191985
36.171000	-0.194559
36.172000	-0.192950
36.173000	-0.243802
36.174000	-0.273412
36.175000	-0.273734
36.176000	-0.300126
36.177000	-0.320081
36.178000	-0.320402
36.179000	-0.323299
36.180000	-0.340035
36.181000	-0.346472
36.182000	-0.329092
36.183000	-0.292080
36.184000	-0.268585
36.185000	-0.243802
36.186000	-0.268907
36.187000	-0.310425
36.188000	-0.310103
36.189000	-0.382519
36.190000	-0.438843
36.191000	-0.437877
36.192000	-0.462981
36.193000	-0.482614
36.194000	-0.482614
36.195000	-0.548915
36.196000	-0.664137
36.197000	-0.673471
36.198000	-0.798348
36.199000	-0.894259
36.200000	-0.901340
36.201000	-0.950261
36.202000	-0.939318
36.203000	-0.943824
36.204000	-0.937709
36.205000	-0.924513
36.206000	-0.913248
36.207000	-0.913570
36.208000	-0.925478
36.209000	-0.903593
36.210000	-0.903593
36.211000	-0.879132
36.212000	-0.850166
36.213000	-0.854993
36.214000	-0.837935
36.215000	-0.810256
36.216000	-0.811544
36.217000	-0.775175
36.218000	-0.711127
36.219000	-0.710483
36.220000	-0.654482
36.221000	-0.567260
36.222000	-0.558892
36.223000	-0.440774
36.224000	-0.293367
36.225000	-0.238975
36.226000	-0.123753
36.227000	0.024620
36.228000	0.091242
36.229000	0.097357
36.230000	0.116990
36.231000	0.148210
36.232000	0.131473
36.233000	0.149819
36.234000	0.167521
36.235000	0.167842
36.236000	0.191981
36.237000	0.222879
36.238000	0.223200
36.239000	0.247017
36.240000	0.267937
36.241000	0.267937
36.242000	0.287892
36.243000	0.324583
36.244000	0.323295
36.245000	0.342285
36.246000	0.360308
36.247000	0.380585
36.248000	0.390884
36.249000	0.407298
36.250000	0.411482
36.251000	0.407942
36.252000	0.411804
36.253000	0.427896
36.254000	0.429184
36.255000	0.460725
36.256000	0.498703
36.257000	0.493553
36.258000	0.549877
36.259000	0.602660
36.260000	0.602338
36.261000	0.640638
36.262000	0.661880
36.263000	0.660915
36.264000	0.685054
36.265000	0.664777
36.266000	0.661559
36.267000	0.681513
36.268000	0.701790
36.269000	0.717560
36.270000	0.730434
36.271000	0.762297
36.272000	0.781608
36.273000	0.776137
36.274000	0.811540
36.275000	0.880094
36.276000	0.886531
36.277000	0.962487
36.278000	1.093480
36.279000	1.095411
36.280000	1.345166
36.281000	1.511883
36.282000	1.443330
36.283000	0.353549
36.284000	0.505784
36.285000	0.404723
36.286000	0.443667
36.287000	0.727538
36.288000	1.031685
36.289000	1.076100
36.290000	1.062904
36.291000	0.908739
36.292000	0.744596
36.293000	0.744596
36.294000	0.647397
36.295000	0.610063
36.296000	0.601695
36.297000	0.582706
36.298000	0.561785
36.299000	0.553739
36.300000	0.548912
36.301000	0.530566
36.302000	0.523485
36.303000	0.526060
36.304000	0.533463
36.305000	0.527991
36.306000	0.537647
36.307000	0.520911
36.308000	0.531854
36.309000	0.525095
36.310000	0.532819
36.311000	0.521232
36.312000	0.520911
36.313000	0.501600
36.314000	0.484542
36.315000	0.482932
36.316000	0.471024
36.317000	0.459438
36.318000	0.477139
36.319000	0.502243
36.320000	0.540865
36.321000	0.568866
36.322000	0.577878
36.323000	0.583671
36.324000	0.598476
36.325000	0.592039
36.326000	0.584315
36.327000	0.581418
36.328000	0.584315
36.329000	0.546337
36.330000	0.515117
36.331000	0.513186
36.332000	0.443989
36.333000	0.405367
36.334000	0.398608
36.335000	0.368998
36.336000	0.350974
36.337000	0.354837
36.338000	0.364492
36.339000	0.386056
36.340000	0.391849
36.341000	0.399895
36.342000	0.395390
36.343000	0.379619
36.344000	0.387987
36.345000	0.368676
36.346000	0.357411
36.347000	0.356446
36.348000	0.334560
36.349000	0.344537
36.350000	0.325548
36.351000	0.318468
36.352000	0.315249
36.353000	0.316537
36.354000	0.327801
36.355000	0.311387
36.356000	0.313962
36.357000	0.288536
36.358000	0.269869
36.359000	0.269225
36.360000	0.277915
36.361000	0.265684
36.362000	0.261500
36.363000	0.267937
36.364000	0.248305
36.365000	0.234143
36.366000	0.241868
36.367000	0.225132
36.368000	0.240580
36.369000	0.234787
36.370000	0.255385
36.371000	0.284352
36.372000	0.286605
36.373000	0.381550
36.374000	0.627443
36.375000	0.634523
36.376000	-0.004669
36.377000	0.135658
36.378000	0.140485
36.379000	0.222557
36.380000	0.231568
36.381000	0.218051
36.382000	0.186510
36.383000	0.171061
36.384000	0.184257
36.385000	0.186188
36.386000	0.205177
36.387000	0.210970
36.388000	0.211614
36.389000	0.194556
36.390000	0.192303
36.391000	0.193268
36.392000	0.160440
36.393000	0.121818
36.394000	0.121174
36.395000	0.083518
36.396000	-0.067107
36.397000	-0.080625
36.398000	-0.389600
36.399000	-0.446567
36.400000	-0.420497
36.401000	-0.007887
36.402000	0.300122
36.403000	0.345181
36.404000	0.367389
36.405000	0.256029
36.406000	0.171705
36.407000	0.165589
36.408000	0.128255
36.409000	0.109910
36.410000	0.109910
36.411000	0.118278
36.412000	0.139198
36.413000	0.145635
36.414000	0.152394
36.415000	0.160440
36.416000	0.160118
36.417000	0.177176
36.418000	0.151750
36.419000	0.149175
36.420000	0.105082
36.421000	0.076437
36.422000	0.082874
36.423000	0.098967
36.424000	0.140485
36.425000	0.160762
36.426000	0.165911
36.427000	0.229959
36.428000	0.334882
36.429000	0.340997
36.430000	0.426287
36.431000	0.149497
36.432000	0.197131
36.433000	0.655765
36.434000	0.935774
36.435000	0.840185
36.436000	-0.598480
36.437000	-0.883638
36.438000	-0.749105
36.439000	-0.266010
36.440000	-0.068717
36.441000	-0.065820
36.442000	-0.107017
36.443000	-0.066142
36.444000	-0.043290
36.445000	-0.014646
36.446000	-0.042003
36.447000	-0.054555
36.448000	-0.056486
36.449000	-0.039750
36.450000	-0.009818
36.451000	-0.003059
36.452000	0.002412
36.453000	-0.039428
36.454000	-0.039106
36.455000	-0.016577
36.456000	0.006274
36.457000	-0.004025
36.458000	0.007562
36.459000	-0.011106
36.460000	0.006918
36.461000	-0.033957
36.462000	-0.294333
36.463000	-0.350334
36.464000	-0.202284
36.465000	0.160118
36.466000	0.231568
36.467000	0.257960
36.468000	0.130830
36.469000	0.025585
36.470000	0.027838
36.471000	-0.035888
36.472000	-0.063889
36.473000	-0.061958
36.474000	-0.085453
36.475000	-0.086740
36.476000	-0.079981
36.477000	-0.050049
36.478000	-0.012393
36.479000	-0.012715
36.480000	0.031378
36.481000	0.058414
36.482000	0.057126
36.483000	0.070644
36.484000	0.088989
36.485000	0.062920
36.486000	0.037815
36.487000	0.014964
36.488000	0.000481
36.489000	0.000481
36.490000	-0.006600
36.491000	-0.031060
36.492000	-0.030738
36.493000	-0.061314
36.494000	-0.073222
36.495000	-0.068395
36.496000	-0.053268
36.497000	-0.019474
36.498000	-0.017543
36.499000	0.014320
36.500000	0.036528
36.501000	0.043609
36.502000	0.016895
36.503000	-0.049084
36.504000	-0.054877
36.505000	-0.129868
36.506000	-0.163984
36.507000	-0.151110
36.508000	-0.129224
36.509000	-0.088349
36.510000	-0.069038
36.511000	-0.072257
36.512000	-0.070004
36.513000	-0.037497
36.514000	-0.039750
36.515000	-0.041359
36.516000	-0.042969
36.517000	-0.043934
36.518000	-0.042969
36.519000	-0.042325
36.520000	-0.041681
36.521000	-0.040716
36.522000	-0.039428
36.523000	-0.037819
36.524000	-0.036210
36.525000	-0.037497
36.526000	-0.037175
36.527000	-0.036210
36.528000	-0.037175
36.529000	-0.037819
36.530000	-0.039106
36.531000	-0.041038
36.532000	-0.042969
36.533000	-0.043290
36.534000	-0.042969
36.535000	-0.043290
36.536000	-0.042325
36.537000	-0.042003
36.538000	-0.040394
36.539000	-0.038785
36.540000	-0.037175
36.541000	-0.037175
36.542000	-0.037175
36.543000	-0.036532
36.544000	-0.037175
36.545000	-0.037175
36.546000	-0.038463
36.547000	-0.040716
36.548000	-0.041681
36.549000	-0.042647
36.550000	-0.044256
36.551000	-0.043934
36.552000	-0.042647
36.553000	-0.042969
36.554000	-0.042003
36.555000	-0.047475
36.556000	-0.046509
36.557000	-0.026554
36.558000	-0.037497
36.559000	-0.033313
36.560000	-0.036532
36.561000	-0.052624
36.562000	-0.044578
36.563000	-0.072901
36.564000	-0.060027
36.565000	-0.076441
36.566000	-0.096074
36.567000	-0.114741
36.568000	-0.124075
36.569000	-0.137592
36.570000	-0.154972
36.571000	-0.144995
36.572000	-0.153041
36.573000	-0.140167
36.574000	-0.130833
36.575000	-0.131155
36.576000	-0.127615
36.577000	-0.127615
36.578000	-0.138880
36.579000	-0.120856
36.580000	-0.103476
36.581000	-0.113132
36.582000	-0.077728
36.583000	-0.060348
36.584000	-0.060670
36.585000	-0.041681
36.586000	-0.014324
36.587000	-0.022048
36.588000	0.017539
36.589000	0.053908
36.590000	0.079978
36.591000	0.104760
36.592000	0.133726
36.593000	0.122140
36.594000	0.114094
36.595000	0.016573
36.596000	-0.086418
36.597000	-0.086418
36.598000	-0.134052
36.599000	-0.127615
36.600000	-0.135339
36.601000	-0.109591
36.602000	-0.089959
36.603000	-0.096396
36.604000	-0.099936
36.605000	-0.117959
36.606000	-0.115385
36.607000	-0.139845
36.608000	-0.207112
36.609000	-0.225779
36.610000	-0.327805
36.611000	-0.244768
36.612000	0.030735
36.613000	0.132117
36.614000	0.219660
36.615000	0.088989
36.616000	0.096392
36.617000	0.083196
36.618000	0.056805
36.619000	0.050689
36.620000	0.071288
36.621000	0.103794
36.622000	0.107013
36.623000	0.220304
36.624000	0.345503
36.625000	0.353549
36.626000	-0.023014
36.627000	1.078353
36.628000	1.291095
36.629000	1.215461
36.630000	-0.606848
36.631000	-0.928697
36.632000	-1.356112
36.633000	-0.961525
36.634000	-0.252814
36.635000	-0.208721
36.636000	0.181038
36.637000	0.312031
36.638000	0.303984
36.639000	0.155290
36.640000	0.014642
36.641000	0.007240
36.642000	-0.033957
36.643000	0.007240
36.644000	0.014642
36.645000	0.071288
36.646000	0.106369
36.647000	0.105404
36.648000	0.126646
36.649000	0.157543
36.650000	0.159152
36.651000	0.198096
36.652000	0.270834
36.653000	0.343894
36.654000	0.395390
36.655000	0.595901
36.656000	0.811218
36.657000	0.950257
36.658000	0.567579
36.659000	-0.102833
36.660000	0.013033
36.661000	0.735906
36.662000	0.473921
36.663000	0.480680
36.664000	0.489369
36.665000	0.317502
36.666000	0.310100
36.667000	0.073863
36.668000	-0.101545
36.669000	-0.103476
36.670000	-0.223204
36.671000	-0.289505
36.672000	-0.295620
36.673000	-0.304310
36.674000	-0.310747
36.675000	-0.287252
36.676000	-0.292080
36.677000	-0.263113
36.678000	-0.224813
36.679000	-0.218376
36.680000	-0.189410
36.681000	-0.146926
36.682000	-0.139845
36.683000	-0.112488
36.684000	-0.081590
36.685000	-0.081912
36.686000	-0.066142
36.687000	-0.047153
36.688000	-0.046509
36.689000	-0.043934
36.690000	-0.030738
36.691000	-0.030738
36.692000	-0.012071
36.693000	0.018183
36.694000	0.034597
36.695000	0.050368
36.696000	0.087380
36.697000	0.090277
36.698000	0.094783
36.699000	0.081265
36.700000	0.080943
36.701000	0.073863
36.702000	0.092208
36.703000	0.100898
36.704000	0.086415
36.705000	0.098967
36.706000	0.086093
36.707000	0.091564
36.708000	0.080300
36.709000	0.069035
36.710000	0.060345
36.711000	0.054230
36.712000	0.068069
36.713000	0.065816
36.714000	0.050046
36.715000	0.045218
36.716000	0.043609
36.717000	0.043287
36.718000	0.035241
36.719000	0.055839
36.720000	0.055839
36.721000	0.082874
36.722000	0.107657
36.723000	0.109266
36.724000	0.129221
36.725000	0.155612
36.726000	0.154968
36.727000	0.165589
36.728000	0.191981
36.729000	0.183613
36.730000	0.226741
36.731000	0.262144
36.732000	0.253132
36.733000	0.286283
36.734000	0.270512
36.735000	0.267937
36.736000	0.252811
36.737000	0.212901
36.738000	0.181360
36.739000	0.182004
36.740000	0.172992
36.741000	0.191981
36.742000	0.186188
36.743000	0.136301
36.744000	0.023010
36.745000	0.023010
36.746000	-0.042969
36.747000	-0.047796
36.748000	-0.048762
36.749000	-0.049727
36.750000	-0.032026
36.751000	-0.047475
36.752000	-0.028164
36.753000	-0.008209
36.754000	-0.007565
36.755000	0.046505
36.756000	0.097679
36.757000	0.140485
36.758000	0.162049
36.759000	0.135658
36.760000	0.089955
36.761000	0.086736
36.762000	-0.173961
36.763000	0.218051
36.764000	0.219016
36.765000	-0.181685
36.766000	0.141451
36.767000	0.147566
36.768000	0.230281
36.769000	0.260857
36.770000	0.268581
36.771000	0.280490
36.772000	0.237684
36.773000	0.236074
36.774000	0.180716
36.775000	0.135658
36.776000	0.124393
36.777000	0.104760
36.778000	0.090277
36.779000	0.103473
36.780000	0.103473
36.781000	0.120852
36.782000	0.080943
36.783000	0.080300
36.784000	0.034597
36.785000	-0.039428
36.786000	-0.038141
36.787000	-0.086740
36.788000	-0.072901
36.789000	-0.071613
36.790000	-0.021727
36.791000	0.031700
36.792000	0.032022
36.793000	0.091564
36.794000	0.154968
36.795000	0.154325
36.796000	0.217729
36.797000	0.227063
36.798000	0.203568
36.799000	0.192947
36.800000	0.159474
36.801000	0.135658
36.802000	0.136945
36.803000	0.122784
36.804000	0.112484
36.805000	0.120852
36.806000	0.107979
36.807000	0.116990
36.808000	0.110553
36.809000	0.138554
36.810000	0.155290
36.811000	0.155612
36.812000	0.173636
36.813000	0.180395
36.814000	0.181682
36.815000	0.186510
36.816000	0.194556
36.817000	0.180716
36.818000	0.192625
36.819000	0.212579
36.820000	0.227063
36.821000	0.233178
36.822000	0.246695
36.823000	0.221913
36.824000	0.230603
36.825000	0.200993
36.826000	0.155612
36.827000	0.155290
36.828000	0.106691
36.829000	0.069357
36.830000	0.068069
36.831000	0.046505
36.832000	0.056805
36.833000	0.044896
36.834000	0.055517
36.835000	0.066782
36.836000	0.048436
36.837000	0.050368
36.838000	0.047471
36.839000	0.047149
36.840000	0.043287
36.841000	0.051977
36.842000	0.062920
36.843000	0.063242
36.844000	0.055195
36.845000	0.069678
36.846000	0.061310
36.847000	0.041678
36.848000	0.032022
36.849000	0.026229
36.850000	-0.038141
36.851000	-0.064532
36.852000	-0.064211
36.853000	-0.046831
36.854000	-0.034922
36.855000	-0.032991
36.856000	-0.002416
36.857000	0.017861
36.858000	0.019148
36.859000	0.037172
36.860000	0.090599
36.861000	0.103151
36.862000	0.107979
36.863000	0.072897
36.864000	-0.140167
36.865000	-0.156903
36.866000	-0.476821
36.867000	-0.366427
36.868000	-0.348081
36.869000	0.061954
36.870000	0.379297
36.871000	0.385412
36.872000	0.388631
36.873000	0.257316
36.874000	0.257638
36.875000	0.193912
36.876000	0.168164
36.877000	0.176532
36.878000	0.157543
36.879000	0.186510
36.880000	0.190694
36.881000	0.197453
36.882000	0.215798
36.883000	0.271800
36.884000	0.337779
36.885000	0.270190
36.886000	0.652547
36.887000	1.063870
36.888000	-0.017543
36.889000	-0.656734
36.890000	-0.715311
36.891000	-0.915501
36.892000	-0.352909
36.893000	-0.339391
36.894000	-0.151432
36.895000	-0.096396
36.896000	-0.096717
36.897000	-0.060992
36.898000	-0.088349
36.899000	-0.090280
36.900000	-0.091568
36.901000	-0.099292
36.902000	-0.078694
36.903000	-0.063567
36.904000	-0.025911
36.905000	-0.006600
36.906000	-0.004025
36.907000	0.007562
36.908000	0.020114
36.909000	0.016573
36.910000	0.001768
36.911000	0.015930
36.912000	0.015930
36.913000	0.049402
36.914000	0.068713
36.915000	0.069357
36.916000	0.107335
36.917000	0.158831
36.918000	0.159152
36.919000	0.178463
36.920000	0.126968
36.921000	0.110231
36.922000	0.012389
36.923000	-0.098327
36.924000	-0.143385
36.925000	-0.166559
36.926000	-0.148535
36.927000	-0.091890
36.928000	-0.092212
36.929000	-0.066785
36.930000	-0.061958
36.931000	-0.070326
36.932000	-0.088993
36.933000	-0.099614
36.934000	-0.099936
36.935000	-0.081269
36.936000	-0.060348
36.937000	-0.060027
36.938000	-0.033313
36.939000	-0.019474
36.940000	-0.019474
36.941000	0.008205
36.942000	0.026873
36.943000	0.026551
36.944000	0.038459
36.945000	0.018183
36.946000	0.014642
36.947000	0.017539
36.948000	-0.022048
36.949000	-0.047153
36.950000	-0.047796
36.951000	-0.073544
36.952000	-0.092212
36.953000	-0.083843
36.954000	-0.097361
36.955000	-0.107338
36.956000	-0.105085
36.957000	-0.093499
36.958000	-0.060348
36.959000	-0.059383
36.960000	-0.022370
36.961000	-0.004025
36.962000	-0.005312
36.963000	-0.004669
36.964000	-0.004025
36.965000	-0.002094
36.966000	-0.006278
36.967000	0.007240
36.968000	0.012068
36.969000	0.008527
36.970000	-0.004990
36.971000	-0.027198
36.972000	-0.014646
36.973000	0.026229
36.974000	0.055195
36.975000	0.064207
36.976000	0.081909
36.977000	0.107657
36.978000	0.107335
36.979000	0.145635
36.980000	0.200671
36.981000	0.201315
36.982000	0.275018
36.983000	0.382516
36.984000	0.430149
36.985000	0.570154
36.986000	0.731400
36.987000	0.387665
36.988000	0.263110
36.989000	-0.072579
36.990000	0.392493
36.991000	0.381228
36.992000	0.542475
36.993000	0.614569
36.994000	0.587855
36.995000	0.387665
36.996000	0.098645
36.997000	0.089633
36.998000	-0.120212
36.999000	-0.225135
37.000000	-0.224813
37.001000	-0.299482
37.002000	-0.324908
37.003000	-0.322977
37.004000	-0.326196
37.005000	-0.302379
37.006000	-0.287896
37.007000	-0.272769
37.008000	-0.227388
37.009000	-0.188766
37.010000	-0.189410
37.011000	-0.134374
37.012000	-0.041038
37.013000	-0.037819
37.014000	0.016252
37.015000	-0.016255
37.016000	-0.018186
37.017000	-0.047796
37.018000	-0.067429
37.019000	-0.066142
37.020000	-0.084165
37.021000	-0.064211
37.022000	-0.063567
37.023000	-0.050049
37.024000	-0.055843
37.025000	-0.030095
37.026000	-0.003703
37.027000	-0.011106
37.028000	0.006596
37.029000	0.025585
37.030000	0.023976
37.031000	0.040390
37.032000	0.056483
37.033000	0.048115
37.034000	0.055195
37.035000	0.062920
37.036000	0.051011
37.037000	0.049724
37.038000	0.039103
37.039000	0.068391
37.040000	0.069035
37.041000	0.088989
37.042000	0.081909
37.043000	0.089955
37.044000	0.111519
37.045000	0.136945
37.046000	0.136623
37.047000	0.152716
37.048000	0.188441
37.049000	0.185866
37.050000	0.216120
37.051000	0.253776
37.052000	0.260535
37.053000	0.325227
37.054000	0.533785
37.055000	0.630339
37.056000	-0.136949
37.057000	-0.069682
37.058000	-0.005312
37.059000	0.055517
37.060000	0.107657
37.061000	0.125358
37.062000	0.118278
37.063000	0.125358
37.064000	0.103473
37.065000	0.102185
37.066000	0.112163
37.067000	0.137910
37.068000	0.141451
37.069000	0.157865
37.070000	0.142738
37.071000	0.161727
37.072000	0.171705
37.073000	0.184579
37.074000	0.183291
37.075000	0.194556
37.076000	0.223844
37.077000	0.230925
37.078000	0.268259
37.079000	0.297548
37.080000	0.312353
37.081000	0.309134
37.082000	0.288536
37.083000	0.271800
37.084000	0.280168
37.085000	0.249914
37.086000	0.235109
37.087000	0.244121
37.088000	0.214832
37.089000	0.198096
37.090000	0.191981
37.091000	0.163337
37.092000	0.185544
37.093000	0.186188
37.094000	0.194556
37.095000	0.204533
37.096000	0.193590
37.097000	0.202924
37.098000	0.219016
37.099000	0.229637
37.100000	0.250558
37.101000	0.272443
37.102000	0.309778
37.103000	0.319111
37.104000	0.368354
37.105000	0.357733
37.106000	0.367711
37.107000	0.400217
37.108000	0.361595
37.109000	0.355158
37.110000	0.287570
37.111000	0.200349
37.112000	0.192947
37.113000	0.137589
37.114000	-0.159156
37.115000	-0.216123
37.116000	-0.131155
37.117000	-0.037497
37.118000	-0.032669
37.119000	0.132761
37.120000	0.378010
37.121000	0.416953
37.122000	0.447207
37.123000	0.380585
37.124000	0.250236
37.125000	0.243477
37.126000	0.176532
37.127000	0.145957
37.128000	0.144347
37.129000	0.131152
37.130000	0.079978
37.131000	0.070966
37.132000	-0.003703
37.133000	0.069357
37.134000	0.083840
37.135000	0.451713
37.136000	0.639995
37.137000	0.647719
37.138000	0.702755
37.139000	0.443023
37.140000	1.127274
37.141000	0.332629
37.142000	1.339694
37.143000	-0.304632
37.144000	-0.687632
37.145000	-0.471993
37.146000	-0.177823
37.147000	-0.168168
37.148000	-0.031704
37.149000	0.030413
37.150000	0.029447
37.151000	0.070966
37.152000	0.103473
37.153000	0.104116
37.154000	0.097679
37.155000	0.061310
37.156000	0.056161
37.157000	0.028160
37.158000	0.054230
37.159000	0.047471
37.160000	0.064851
37.161000	0.072253
37.162000	0.065173
37.163000	0.056483
37.164000	0.013677
37.165000	-0.089959
37.166000	-0.091568
37.167000	-0.155294
37.168000	-0.177823
37.169000	-0.177501
37.170000	-0.191019
37.171000	-0.193594
37.172000	-0.192628
37.173000	-0.242515
37.174000	-0.272125
37.175000	-0.270194
37.176000	-0.297229
37.177000	-0.317506
37.178000	-0.316862
37.179000	-0.320724
37.180000	-0.337460
37.181000	-0.341323
37.182000	-0.326518
37.183000	-0.290470
37.184000	-0.254423
37.185000	-0.241228
37.186000	-0.266975
37.187000	-0.308172
37.188000	-0.308172
37.189000	-0.379944
37.190000	-0.435302
37.191000	-0.434659
37.192000	-0.458476
37.193000	-0.479074
37.194000	-0.479074
37.195000	-0.546662
37.196000	-0.661240
37.197000	-0.669930
37.198000	-0.794164
37.199000	-0.891040
37.200000	-0.898443
37.201000	-0.947042
37.202000	-0.935777
37.203000	-0.936099
37.204000	-0.934812
37.205000	-0.922582
37.206000	-0.905524
37.207000	-0.911639
37.208000	-0.922904
37.209000	-0.901018
37.210000	-0.900696
37.211000	-0.875270
37.212000	-0.845660
37.213000	-0.850809
37.214000	-0.833751
37.215000	-0.806072
37.216000	-0.808325
37.217000	-0.771313
37.218000	-0.707908
37.219000	-0.707587
37.220000	-0.650297
37.221000	-0.564686
37.222000	-0.552134
37.223000	-0.439486
37.224000	-0.290149
37.225000	-0.189088
37.226000	-0.120212
37.227000	0.027516
37.228000	0.100898
37.229000	0.100254
37.230000	0.121496
37.231000	0.152716
37.232000	0.134048
37.233000	0.153037
37.234000	0.170739
37.235000	0.170417
37.236000	0.193268
37.237000	0.225775
37.238000	0.224810
37.239000	0.248948
37.240000	0.268581
37.241000	0.271156
37.242000	0.290145
37.243000	0.326836
37.244000	0.331985
37.245000	0.345503
37.246000	0.364814
37.247000	0.392815
37.248000	0.394746
37.249000	0.409873
37.250000	0.413735
37.251000	0.409873
37.252000	0.413735
37.253000	0.431115
37.254000	0.431115
37.255000	0.463300
37.256000	0.502887
37.257000	0.496128
37.258000	0.552130
37.259000	0.605235
37.260000	0.605235
37.261000	0.642891
37.262000	0.664133
37.263000	0.663168
37.264000	0.688272
37.265000	0.667352
37.266000	0.670892
37.267000	0.684410
37.268000	0.703399
37.269000	0.723032
37.270000	0.731078
37.271000	0.762619
37.272000	0.781930
37.273000	0.776781
37.274000	0.813471
37.275000	0.880738
37.276000	0.888140
37.277000	0.965384
37.278000	1.094445
37.279000	1.097664
37.280000	1.347419
37.281000	1.514136
37.282000	1.445261
37.283000	0.354837
37.284000	0.506427
37.285000	0.449138
37.286000	0.444954
37.287000	0.728181
37.288000	1.033294
37.289000	1.075456
37.290000	1.061617
37.291000	0.909060
37.292000	0.744917
37.293000	0.745561
37.294000	0.648363
37.295000	0.611350
37.296000	0.596545
37.297000	0.583349
37.298000	0.562751
37.299000	0.551486
37.300000	0.548912
37.301000	0.530244
37.302000	0.524451
37.303000	0.525417
37.304000	0.533463
37.305000	0.526382
37.306000	0.536038
37.307000	0.519623
37.308000	0.530888
37.309000	0.524129
37.310000	0.531210
37.311000	0.520267
37.312000	0.520589
37.313000	0.501922
37.314000	0.484542
37.315000	0.481967
37.316000	0.470380
37.317000	0.459116
37.318000	0.485185
37.319000	0.500956
37.320000	0.538290
37.321000	0.573050
37.322000	0.575303
37.323000	0.581418
37.324000	0.597511
37.325000	0.589786
37.326000	0.583027
37.327000	0.579487
37.328000	0.581418
37.329000	0.544084
37.330000	0.513186
37.331000	0.510933
37.332000	0.442701
37.333000	0.404080
37.334000	0.396033
37.335000	0.366101
37.336000	0.348400
37.337000	0.355158
37.338000	0.361595
37.339000	0.384125
37.340000	0.393458
37.341000	0.396999
37.342000	0.393780
37.343000	0.378975
37.344000	0.385090
37.345000	0.366423
37.346000	0.354515
37.347000	0.354193
37.348000	0.333273
37.349000	0.342606
37.350000	0.323617
37.351000	0.314606
37.352000	0.313318
37.353000	0.312996
37.354000	0.324583
37.355000	0.306881
37.356000	0.308812
37.357000	0.284352
37.358000	0.266972
37.359000	0.265363
37.360000	0.274696
37.361000	0.263753
37.362000	0.256029
37.363000	0.265684
37.364000	0.245086
